congressionaldistrict,cty_fips,czone,dhs2_tot_cont_2002_2010,dhs2_cont_tcile1_2002_2004,dhs2_cont_tcile1_2002_2006,dhs2_cont_tcile1_2002_2008,dhs2_cont_tcile1_2002_2010,dhs2_cont_tcile1_2002_2012,dhs2_cont_tcile1_2002_2014,dhs2_cont_tcile1_2002_2016,dhs2_cont_tcile2_2002_2004,dhs2_cont_tcile2_2002_2006,dhs2_cont_tcile2_2002_2008,dhs2_cont_tcile2_2002_2010,dhs2_cont_tcile2_2002_2012,dhs2_cont_tcile2_2002_2014,dhs2_cont_tcile2_2002_2016,dhs2_cont_tcile3_2002_2004,dhs2_cont_tcile3_2002_2006,dhs2_cont_tcile3_2002_2008,dhs2_cont_tcile3_2002_2010,dhs2_cont_tcile3_2002_2012,dhs2_cont_tcile3_2002_2014,dhs2_cont_tcile3_2002_2016,d2_turnout_2002_2010,d2_shnr_2002_2004,d2_shnr_2002_2006,d2_shnr_2002_2008,d2_shnr_2002_2010,d2_shnr_2002_2012,d2_shnr_2002_2014,d2_shnr_2002_2016,d2_shnr_distr_2002_2010,d2_shnr_solidd_2002_2010,d2_shnr_solidr_2002_2010,d2_shnr_competitive_2002_2010,d2_rwin_2002_2004,d2_rwin_2002_2006,d2_rwin_2002_2008,d2_rwin_2002_2010,d2_rwin_2002_2012,d2_rwin_2002_2014,d2_rwin_2002_2016,d2_cfavg_demlib_2002_2004,d2_cfavg_demlib_2002_2006,d2_cfavg_demlib_2002_2008,d2_cfavg_demlib_2002_2010,d2_cfavg_demlib_2002_2012,d2_cfavg_demlib_2002_2014,d2_cfavg_demlib_2002_2016,d2_cfavg_demmod_2002_2004,d2_cfavg_demmod_2002_2006,d2_cfavg_demmod_2002_2008,d2_cfavg_demmod_2002_2010,d2_cfavg_demmod_2002_2012,d2_cfavg_demmod_2002_2014,d2_cfavg_demmod_2002_2016,d2_cfavg_repmod_2002_2004,d2_cfavg_repmod_2002_2006,d2_cfavg_repmod_2002_2008,d2_cfavg_repmod_2002_2010,d2_cfavg_repmod_2002_2012,d2_cfavg_repmod_2002_2014,d2_cfavg_repmod_2002_2016,d2_cfavg_repcon_2002_2004,d2_cfavg_repcon_2002_2006,d2_cfavg_repcon_2002_2008,d2_cfavg_repcon_2002_2010,d2_cfavg_repcon_2002_2012,d2_cfavg_repcon_2002_2014,d2_cfavg_repcon_2002_2016,d2_nominate_demlib_2002_2010,d2_nominate_demmod_2002_2010,d2_nominate_repmod_2002_2010,d2_nominate_repcon_2002_2010,d2_teaparty_2002_2010,d_party_2002_2004,d_party_2004_2006,d_party_2006_2008,d_party_2008_2010,d_party_2010_2012,d_party_2012_2014,d_party_2014_2016,d_imp_usch_pd,d_imp_otch_lag_pd,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_shind1_manuf_cbp,l_shind2_routine33,l_shind3_task_outsource,shnr_pres2000,shnr_pres1996,l_sh_dem_f,l_sh_dem_edu_c,l_sh_dem_fborn,l_sh_dem_age_1019,l_sh_dem_age_2029,l_sh_dem_age_3039,l_sh_dem_age_4049,l_sh_dem_age_5059,l_sh_dem_age_6069,l_sh_dem_age_7079,l_sh_dem_age_8000,l_sh_dem_white,l_sh_dem_black,l_sh_dem_asian,l_sh_dem_hispanic,sh_district_2002,majority_white,redistrict_2004,redistrict_2006,redistrict_2012,redistrict_2016
TX 28,48247,31503,-200,-2.21E-05,0,-200,-200,-200,-200,60.332371,7.15E-06,7.15E-06,-200,-94.107788,-94.107758,-159.86461,174.51837,4.62E-05,4.62E-05,-200,-200,-200,-200,-200,,0,0,8.9983015,12.138727,12.138729,19.743923,12.964683,42.679863,0,0,12.138727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014259286,0.30236724,0,0,0,0,0,1,0,0,0.029739084,28.570253,-0.59114814,0.29177612,0.17601828,0.50842643,0.29722136,0.051126681,0.17818595,0.10888089,0.13255066,0.11437228,0.10925961,0.090134442,0.062109448,0.041090701,0.80439311,0.004544594,0.002082939,0.89982957,0.008212054,0,1,1,1,0
TX 28,48249,31700,29.412287,0,0,-39.197227,50.531502,50.531502,-200,-92.166016,0,7.15E-06,-98.875084,-10.505927,-10.505919,-200,-200,0,0,-32.75045,32.887764,32.887764,-200,-200,,0,0,15.453709,24.30077,24.30077,27.509922,28.418869,14.993972,0,0,24.30077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186943208,0.399143249,0,0,0,0,0,1,0,0,0.084676474,28.277922,-0.78989017,0.37745938,0.29577318,0.51228195,0.32454836,0.035930429,0.17708386,0.1207598,0.13301632,0.13464375,0.10212073,0.078039974,0.056425773,0.030641306,0.77897573,0.006026547,0.004348268,0.75705642,0.061311975,0,1,1,1,0
TX 6,48251,33000,122.45615,0.000104352,-200,-200,-200,-200,-200,-200,0,24.677988,-128.18947,103.46582,103.46582,107.14166,113.34881,3.22E-05,-200,-200,146.23874,146.23874,113.09961,130.01295,,0,-11.58101,-6.5820575,11.468953,11.468953,16.633081,14.698214,14.742014,0,11.468953,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,0,1,0,0,1,0,0,0,0.481566548,1.010466731,0,0,0,0,0,1,0,0,0.16495752,32.298424,0.055474937,0.68991536,0.55899441,0.50072157,0.4432804,0.051809385,0.16493049,0.12252092,0.15440302,0.15478152,0.11236407,0.070522271,0.044720095,0.023239309,0.9000954,0.024966288,0.005236139,0.12124342,0.19601305,1,1,0,1,0
TX 17,48253,32501,19.278625,0,13.086207,3.5305333,-0.8248769,-0.8248769,56.438797,-7.3145108,0,0.13262422,4.034132,9.3365955,9.3365955,-26.09511,-96.997963,0,23.591896,48.804127,31.808504,31.808504,30.712831,78.744843,,2.98E-06,-36.573402,-28.229492,2.98E-06,2.98E-06,-18.146593,2.98E-06,2.98E-06,0,0,2.98E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.397287015,0.222135681,0,0,0,0,0,1,0,0,0.092873804,28.828672,-1.0498679,0.68237913,0.49257621,0.39985567,0.29731494,0.015684389,0.15049314,0.15809478,0.14674044,0.15924945,0.097762808,0.075198464,0.06658648,0.038826078,0.78797209,0.11508299,0.004666827,0.20909309,0.033241794,1,1,0,1,0
TX 14,48255,31302,-200,5.59E-05,-200,-200,-200,-200,-200,-200,-9.93E-05,-200,-200,-200,-200,-200,194.32338,0,-200,-200,-200,-200,-200,-200,,0,-4.3190536,-3.4905016,12.869268,12.869268,21.134932,24.47459,11.478671,0,0,12.869268,0,0,0,0,0,0,0,0,-100,-100,-100,-100,-100,-100,0,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,0,0,0,1,0,0,0,0,0,0,0.215778368,0.162549962,0,0,0,0,0,1,0,0,0.105163,24.930426,-1.2537712,0.61998785,0.46455505,0.40612459,0.26835394,0.036514308,0.1357633,0.18354267,0.17318399,0.13194354,0.083646253,0.072510682,0.066295482,0.042082094,0.68548489,0.10792438,0.004272951,0.47416806,0.025512962,0,1,0,1,0
TX 5,48257,33100,17.24448,0,0.7750383,-1.1533968,0.60244417,0.60244417,2.889266,1.5055203,0,-4.870667,-16.540323,22.083374,22.083364,-193.68359,-200,0,-12.353024,-12.469015,22.432636,22.432636,46.148006,-28.07704,,0,-2.3603559,31.57003,7.6188984,7.6188984,34.735966,34.735966,5.7121458,0,7.6188984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958912914,1.358871919,0,0,0,0,0,1,0,0,0.13561369,33.228676,0.74899185,0.67227745,0.54089737,0.50662571,0.40689719,0.056637641,0.16677184,0.11296678,0.15238456,0.1564932,0.11152244,0.071641915,0.047536913,0.027470447,0.81103027,0.10532442,0.004669556,0.11112981,0.016185274,1,1,0,1,0
TX 4,48257,33100,51.10141,0,21.461311,-43.064579,17.077011,17.077011,62.346287,37.972706,0,-6.8914676,-23.969229,29.628304,29.628294,-200,-200,0,-58.008785,-58.671921,65.615936,65.615936,107.3772,-181.5256,,0,-2.3603559,31.57003,7.6188984,7.6188984,34.735966,34.735966,5.7121458,0,0,7.6188984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.958912914,1.358871919,0,0,0,0,0,1,0,0,0.13561369,33.228676,0.74899185,0.67227745,0.54089737,0.50662571,0.40689719,0.056637641,0.16677184,0.11296678,0.15238456,0.1564932,0.11152244,0.071641915,0.047536913,0.027470447,0.81103027,0.10532442,0.004669556,0.11112981,0.089604229,1,1,0,1,0
TX 21,48259,31301,-74.096535,0,8.90E-06,-200,-200,-200,-200,-200,0,-1.12E-05,11.254175,69.554787,69.554794,-200,-200,0,0,-159.24634,-200,-200,-200,-200,,0,0,14.797526,0.86770654,0.86770654,17.18582,1.4972746,0.16232729,0,0.86770654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306374198,0.547551944,0,0,0,0,0,1,0,0,0.094880655,32.022758,-0.081752241,0.82212782,0.73958677,0.51278269,0.62355471,0.055805922,0.15848882,0.081539825,0.13410269,0.16838647,0.13431327,0.086593941,0.060101926,0.038916733,0.92856842,0.003495767,0.002316472,0.17891589,0.035324354,1,1,1,1,0
TX 27,48261,31700,138.41736,0,65.77774,67.873779,161.39944,161.39944,107.76723,133.0298,0,18.287777,24.22349,105.70728,105.70728,-46.572632,5.7283649,0,8.1370506,30.651506,161.40968,161.40968,156.28569,153.97461,,0,-1.5854299,11.410603,10.262004,10.262004,-3.8716912,-5.1204772,14.783848,0,0,10.262004,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,1,0,0,0.186943208,0.399143249,0,0,0,0,0,1,0,0,0.084676474,28.277922,-0.78989017,0.47111878,0.34801671,0.4758454,0.36015326,0.13285024,0.16183574,0.099033818,0.14975846,0.11352657,0.13285024,0.086956523,0.067632847,0.014492754,0.64492756,0.007246377,0.004830918,0.78985506,0.00065352,0,1,0,1,0
TX 17,48263,32403,-200,-1.09E-05,-200,-200,-200,-200,-200,-200,0,-200,-200,-200,-200,-200,-200,6.83E-06,-200,-200,-200,-200,-200,-200,,0,19.88212,36.326778,38.709099,38.709099,16.709095,38.709099,20.988983,0,0,38.709099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.557242722,0.311315661,0,0,0,0,0,1,0,0,0.081412457,24.464563,-1.282418,0.65162528,0.41831797,0.52153671,0.41057542,0.017462166,0.1548312,0.045401629,0.10360885,0.1443539,0.13271245,0.13387661,0.11292201,0.088474974,0.95459837,0.002328289,0,0.090803258,0.001407169,1,1,0,1,0
TX 21,48265,31303,-74.096535,0,8.90E-06,-200,-200,-200,-200,-200,0,-1.12E-05,11.254175,69.554787,69.554794,-200,-200,0,0,-159.24634,-200,-200,-200,-200,,0,0,16.655272,0.41476488,0.41476488,19.690371,1.2209892,0.16232729,0,0.41476488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200278564,0.230915861,0,0,0,0,0,1,0,0,0.075105734,27.610365,-0.78622729,0.78530896,0.7271834,0.52074313,0.51989937,0.066410094,0.13595858,0.087347947,0.11126383,0.13144572,0.11412732,0.11907543,0.11815912,0.069548488,0.88887364,0.017776556,0.005062653,0.19134997,0.0690253,1,1,1,1,0
TX 21,48267,32303,20.967262,0,0,-0.51479417,-0.73680764,-0.73679864,-2.8991549,-6.1223741,0,0,7.1425877,9.3903303,9.3903208,-108.21345,-114.91264,0,0,29.685263,31.726202,31.726202,42.62307,-32.877846,,0,0,0,-9.9601564,-9.9601564,1.1136711,1.1136711,-16.038645,0,-9.9601564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091458906,2.387262808,0,0,0,0,0,1,0,0,0.18316932,23.831532,-1.0811346,0.80010152,0.63284862,0.51902413,0.37921169,0.055058192,0.13965981,0.083930172,0.11571173,0.13495971,0.13384065,0.12108326,0.09758281,0.052596241,0.90286481,0.000895255,0.004476276,0.20725156,0.006976136,1,1,1,1,0
TX 13,48269,32503,49.556171,0,155.19128,94.121002,-51.001549,-51.001549,160.59007,159.10941,0,0.95485729,25.909334,52.292084,52.292084,-34.865383,13.437423,0,37.440437,71.457451,49.136761,49.136761,77.499878,56.776493,,0,-19.999998,-4.7297297,0,0,-1.1235952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004676295,0.001389955,0,0,0,0,0,1,0,0,0.015243744,25.029734,-1.1556534,0.89551169,0.67837596,0.51123595,0.5219298,0.02247191,0.18539326,0.061797753,0.15730338,0.16853933,0.12640449,0.073033705,0.047752809,0.014044944,0.94101125,0,0,0.095505618,0.000497246,1,1,0,1,0
TX 23,48271,32305,-28.450403,0,3.79E-05,-200,-5.1792021,-5.1792421,-200,-68.594955,0,0,-112.06805,-200,-200,-200,-200,0,0,-181.82632,38.451874,38.451874,-113.3327,45.28886,,0,0,-17.470398,-10.37134,-10.37134,-13.553566,0.66202283,6.9234905,0,0,-10.37134,0,0,0,100,100,100,100,0,0,-100,-100,-100,-100,-100,0,0,100,0,0,-100,-100,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,-100,0,100,0,0,1,0,1,1,1,0,0.170862963,0.532303711,0,0,0,0,0,1,0,0,0.041906137,22.379148,-1.2349966,0.65723014,0.56372547,0.50044394,0.39571735,0.11749038,0.14323765,0.083160698,0.10535661,0.11571471,0.11541876,0.13702279,0.12400118,0.044095885,0.75821251,0.016868897,0.001183782,0.50517905,0.005686167,1,1,1,1,0
TX 15,48273,31700,145.12302,0,0,3.4310319,146.3176,146.3176,66.747231,104.98392,0,0,8.5226917,109.99171,109.99171,-106.14864,-18.630194,1.95E-05,1.95E-05,61.307598,185.92134,185.92134,183.69772,182.66216,,0,0,-2.5707812,7.1637778,7.1637778,5.2991209,8.8251677,9.7139444,7.1637778,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,1,0,0,0.186943208,0.399143249,0,0,0,0,0,1,0,0,0.084676474,28.277922,-0.78989017,0.50250077,0.39767811,0.49754351,0.45177692,0.065136768,0.1703065,0.19357191,0.13252401,0.11661226,0.095724113,0.068464927,0.049415197,0.025357381,0.71872324,0.03699008,0.01470728,0.65406191,0.046678547,0,1,1,1,0
TX 27,48273,31700,138.41736,0,65.77774,67.873779,161.39944,161.39944,107.76723,133.0298,0,18.287777,24.22349,105.70728,105.70728,-46.572632,5.7283649,0,8.1370506,30.651506,161.40968,161.40968,156.28569,153.97461,,0,7.4255109,4.8547297,14.589289,14.589289,12.724632,16.250675,14.783848,0,0,14.589289,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,-100,0,100,100,0,0,0,1,1,0,0,0.186943208,0.399143249,0,0,0,0,0,1,0,0,0.084676474,28.277922,-0.78989017,0.50250077,0.39767811,0.49754351,0.45177692,0.065136768,0.1703065,0.19357191,0.13252401,0.11661226,0.095724113,0.068464927,0.049415197,0.025357381,0.71872324,0.03699008,0.01470728,0.65406191,0.00560957,0,1,0,1,0
TX 13,48275,32503,49.556171,0,155.19128,94.121002,-51.001549,-51.001549,160.59007,159.10941,0,0.95485729,25.909334,52.292084,52.292084,-34.865383,13.437423,0,37.440437,71.457451,49.136761,49.136761,77.499878,56.776493,,0,-30.280828,-27.604563,0,0,-16.397226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004676295,0.001389955,0,0,0,0,0,1,0,0,0.015243744,25.029734,-1.1556534,0.60550183,0.43280765,0.52786267,0.3306137,0.067246653,0.16223842,0.079238184,0.11685869,0.12438279,0.10086998,0.10815895,0.095932283,0.077827416,0.7434752,0.069127671,0.002351282,0.25088173,0.006474735,1,1,0,1,0
TX 1,48277,33200,-89.202499,0,3.8238935,2.9337459,-7.9084883,-7.9084883,-6.4746351,-5.5237474,0,-31.498701,-35.106842,-33.24155,-33.24155,44.691761,-42.195621,-8.04E-06,-200,-200,-200,-200,146.77368,-200,,0,-4.6304464,4.8203468,13.705754,13.705754,38.722546,38.722546,7.7418566,0,0,13.705754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,100,0,1,0,0,0,0,0,0,0.649773043,0.864342878,0,0,0,0,0,1,0,0,0.27580103,27.572596,-0.85035974,0.6377089,0.5127669,0.52273244,0.43113375,0.020742696,0.1474051,0.11657973,0.13777603,0.1356729,0.11664158,0.088352337,0.067650877,0.047403038,0.82455307,0.13472442,0.003958845,0.033279035,0.073842421,1,1,0,1,0
TX 13,48279,30902,-200,0.002033393,-200,-200,-200,-200,-200,-200,0,-200,-200,-200,-200,-200,-200,-2.35E-05,-200,-200,-200,-200,-200,-200,,0,8.6243744,14.480835,20.411116,20.411116,5.7052317,20.411116,20.988983,0,20.411116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18215262,0.178844958,0,0,0,0,0,1,0,0,0.17655656,24.370523,-0.86936164,0.75594276,0.60643989,0.51499081,0.35307541,0.063090622,0.17132367,0.1019104,0.12584132,0.12910463,0.099190973,0.093412198,0.07206472,0.054320484,0.76096267,0.042966891,0.001019784,0.43463185,0.000832255,1,1,0,1,0
TX 19,48279,30902,-200,-0.000264396,-200,-200,-200,-200,-200,-200,-6.94E-06,-200,-200,-200,-200,-200,-200,-4.28E-05,-200,-200,-200,-200,-200,-200,,0,8.6243744,14.480835,20.411116,20.411116,5.7052317,20.411116,20.988983,0,20.411116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18215262,0.178844958,0,0,0,0,0,1,0,0,0.17655656,24.370523,-0.86936164,0.75594276,0.60643989,0.51499081,0.35307541,0.063090622,0.17132367,0.1019104,0.12584132,0.12910463,0.099190973,0.093412198,0.07206472,0.054320484,0.76096267,0.042966891,0.001019784,0.43463185,0.021345966,1,1,0,1,0
TX 11,48281,32900,-19.445047,0,-0.90288568,-1.0108728,-1.0573055,-1.0572979,-6.2288632,-6.2649808,0,11.54825,13.359964,13.950562,13.950562,22.270077,36.060986,0,-178.24417,-113.06593,-108.71886,-108.71886,-200,-200,,0,24.759329,24.759329,7.4962616,7.4962616,12.094069,10.503274,6.0757518,0,0,7.4962616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.341014175,0.607417394,0,0,0,0,0,1,0,0,0.11348851,28.906557,-1.1866666,0.74258333,0.62319487,0.5094021,0.48324776,0.059565365,0.1618624,0.10629433,0.13939871,0.14435311,0.11642833,0.087377548,0.062324062,0.041380476,0.86752617,0.030964982,0.007544195,0.15071501,0.027154135,1,1,0,1,0
TX 28,48283,31502,-200,0,0,-200,-200,-200,-200,-200,7.15E-06,7.15E-06,-200,-94.107773,-94.107788,-200,-200,-4.62E-05,4.62E-05,-200,-200,-200,-200,-200,,0,0,19.493523,37.304077,37.304077,40.984715,39.784439,42.679863,0,0,37.304077,0,0,0,0,0,86.225662,86.225662,0,0,0,0,0,0,0,0,0,0,0,0,-86.225662,-86.225662,0,0,0,0,0,86.225662,86.225662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86225665,0,0.000625165,0.899977705,0,0,0,0,0,1,0,0,0.023334756,26.412809,-0.88971311,0.36607504,0.27247104,0.46846235,0.24375346,0.039720424,0.17592908,0.13365155,0.14643709,0.12802592,0.11319468,0.073985681,0.052505966,0.027616775,0.81469488,0.035458576,0.003068531,0.77122402,0.009416701,0,1,1,1,0
TX 14,48285,31101,96.117607,1.12E-05,178.69141,176.98499,184.40021,184.40021,180.22748,166.24873,-1.10E-05,-200,-25.827137,-200,-200,-200,-200,0,-13.835435,-11.442022,61.550159,61.550163,1.4598864,-10.829665,,0,-25.58197,-9.0167465,14.385968,14.385968,22.263414,22.593391,4.4986963,0,0,14.385968,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,0,0,-100,-100,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,1,0,0,0,1,0,0,0.791869156,0.937596678,0,0,0,0,0,1,0,0,0.23605953,28.049438,-0.77183908,0.70895296,0.58946335,0.51780319,0.31882852,0.025351379,0.14539303,0.088183239,0.11931286,0.14190526,0.11426341,0.099323273,0.09474232,0.075950027,0.86861008,0.067933366,0.001613743,0.11363873,0.030752402,1,1,0,1,0
TX 31,48287,31201,-200,0,44.554142,175.52654,173.92714,173.92714,167.14851,182.6627,0,14.547513,65.572426,62.433933,62.433933,33.018093,53.767174,6.87E-06,-200,-200,-200,-200,-200,-200,,0,-36.618008,-36.249237,-20.061213,-20.061213,-22.139299,-21.479702,-26.698763,0,-20.061213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.360067976,2.027961617,0,0,0,0,0,1,0,0,0.15557884,31.423452,0.71232808,0.68100286,0.53964758,0.49594432,0.3495512,0.061314426,0.18272977,0.10819442,0.13252859,0.14517468,0.10538417,0.079453282,0.063422114,0.041451108,0.76591939,0.12084052,0.002427029,0.18189947,0.023796514,1,1,0,1,0
TX 5,48289,32802,-24.462679,0,-6.3967729,-11.365357,-8.4581709,-8.4581709,-89.132118,76.945747,0,34.958942,-86.402588,-92.034958,-92.034958,-145.5509,50.658218,0,10.643612,-26.840431,-17.68586,-17.68586,-37.940948,-12.210434,,0,-0.12961626,5.7311239,11.591429,11.591429,13.906026,13.13588,1.0002971,0,11.591429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613368408,0.601630653,0,0,0,0,0,1,0,0,0.19708876,25.914457,-1.0698227,0.69738042,0.56153679,0.50929248,0.35899362,0.042451907,0.14574502,0.089012064,0.11470492,0.14294098,0.1265732,0.12253016,0.093772419,0.044799477,0.83527875,0.10388001,0.001760678,0.079100095,0.024388194,1,1,0,1,0
TX 2,48291,32000,-200,1.94E-05,-200,-200,-200,-200,-200,-200,0,-200,-200,-200,-200,-133.25595,-125.41074,2.63E-05,-200,-200,-200,-200,-200,-200,,0,1.8000185,30.169449,32.485744,32.485741,37.37117,56.978355,34.870758,0,0,32.485744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.965618,27.965618,27.965618,27.965618,0,0,0,-27.965618,-27.965618,-27.965618,-27.965618,0,0,0,0,0,1,0,0,0,0,0,0,0.646200499,0.729580234,0,0,0,0,0,1,0,0,0.1128057,31.513,0.15288994,0.63020515,0.53094614,0.51089036,0.33384609,0.050788265,0.15450296,0.13591528,0.1610457,0.15277818,0.10881774,0.066297002,0.048707131,0.022992274,0.7890498,0.12823218,0.003192975,0.10918836,0.10479878,1,1,0,1,0
TX 5,48293,32802,29.527723,0,-97.047287,-200,-42.588017,-42.588017,-200,95.915405,0,30.421448,-104.15945,48.374699,48.374699,30.330658,83.319527,0,-72.597458,-200,44.510639,44.510639,1.6787894,10.945363,,0,0.80888569,4.9565973,15.057653,15.057653,-6.9935083,-7.6580343,7.2800756,0,15.057653,0,0,0,0,45.698608,45.698608,45.698608,45.698608,0,0,0,0,0,0,0,0,0,0,-45.698608,-45.698608,-45.698608,-45.698608,0,0,0,0,0,0,0,0,0,0,45.698608,45.698608,45.698608,45.698608,0,-100,0,100,0,0.45698607,0,0,0.45698607,0,0,0,0.613368408,0.601630653,0,0,0,0,0,1,0,0,0.19708876,25.914457,-1.0698227,0.60344654,0.45402557,0.49217725,0.37448502,0.055144891,0.14539023,0.1286563,0.13006213,0.13876921,0.11545961,0.088612758,0.07151603,0.048070382,0.70754158,0.1906943,0.001179085,0.12965399,0.034557294,1,1,0,1,0
TX 13,48295,31005,49.556171,0,155.19128,94.121002,-51.001549,-51.001549,160.59007,159.10941,0,0.95485729,25.909334,52.292084,52.292084,-34.865383,13.437423,0,37.440437,71.457451,49.136761,49.136761,77.499878,56.776493,,0,-15.027321,-11.192215,0,0,-7.6372328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003367934,0.095849737,0,0,0,0,0,1,0,0,0.056950577,23.669954,-1.0104442,0.83880115,0.70883578,0.51390254,0.45188081,0.11678116,0.15832515,0.081125289,0.13248283,0.14360484,0.11383709,0.094210006,0.08243376,0.057245664,0.8285901,0.005233889,0.000654236,0.20706575,0.004664843,1,1,0,1,0
TX 15,48297,31301,35.254784,3.42E-05,0,-136.9184,91.209656,91.209663,48.939518,159.31006,-1.03E-05,0,-62.268303,-7.429575,-7.429575,-28.569771,167.26134,-1.95E-05,0.000155761,-62.228741,49.838825,49.838871,-200,-200,,0,0,4.2563438,21.635109,21.635109,32.572701,32.663273,14.993972,21.635109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306374198,0.547551944,0,0,0,0,0,1,0,0,0.094880655,32.022758,-0.081752241,0.71741998,0.58441842,0.45007718,0.38754612,0.023072548,0.1364855,0.12657405,0.13965391,0.15354618,0.12064343,0.099683158,0.072548538,0.040133234,0.87277603,0.024453651,0.001949793,0.38045332,0.021861294,1,1,1,1,0
